44.99999999999996,14.49999999999998,0.9,0.29
-35.99999999999998,-9.999999999999996,-0.72,-0.2
-30.499999999999982,-46.00000000000006,-0.61,-0.92
44.50000000000002,39.999999999999986,0.89,0.8
44.50000000000002,-4.000000000000002,0.89,-0.08
-12.000000000000009,-5.500000000000003,-0.24,-0.11
-41.00000000000001,31.499999999999986,-0.82,0.63
-47.50000000000003,26.99999999999997,-0.95,0.54
-42.99999999999998,42.000000000000036,-0.86,0.84
-39.999999999999986,27.50000000000002,-0.8,0.55
-33.0,6.999999999999996,-0.66,0.14
38.000000000000014,-16.999999999999996,0.76,-0.34
-14.49999999999998,9.500000000000004,-0.29,0.19
3.000000000000002,31.499999999999986,0.06,0.63
-27.999999999999982,0.0,-0.56,0.0
7.500000000000007,-46.00000000000006,0.15,-0.92
-46.00000000000006,-27.999999999999982,-0.92,-0.56
48.499999999999964,4.999999999999998,0.97,0.1
-12.5,37.5,-0.25,0.75
-44.50000000000002,-29.499999999999996,-0.89,-0.59
-31.499999999999986,-46.00000000000006,-0.63,-0.92
37.5,4.000000000000002,0.75,0.08
-46.99999999999998,11.500000000000014,-0.94,0.23
-31.499999999999986,-48.499999999999964,-0.63,-0.97
45.49999999999995,-46.49999999999999,0.91,-0.93
41.00000000000001,-32.000000000000014,0.82,-0.64
-13.999999999999991,-35.99999999999998,-0.28,-0.72
14.49999999999998,33.50000000000004,0.29,0.67
44.99999999999996,31.000000000000014,0.9,0.62
35.50000000000003,34.500000000000014,0.71,0.69
-10.500000000000009,19.000000000000007,-0.21,0.38
36.99999999999998,-38.500000000000014,0.74,-0.77
-6.000000000000004,24.49999999999998,-0.12,0.49
14.49999999999998,22.00000000000001,0.29,0.44
-30.499999999999982,6.499999999999996,-0.61,0.13
8.499999999999998,27.50000000000002,0.17,0.55
46.00000000000006,8.999999999999995,0.92,0.18
-48.99999999999996,24.49999999999998,-0.98,0.49
25.0,-46.99999999999998,0.5,-0.94
-27.50000000000002,-5.500000000000003,-0.55,-0.11
-18.49999999999999,39.999999999999986,-0.37,0.8
21.000000000000018,45.49999999999995,0.42,0.91
-25.0,-1.0000000000000004,-0.5,-0.02
-13.999999999999991,-25.999999999999982,-0.28,-0.52
-31.499999999999986,-31.499999999999986,-0.63,-0.63
